시도교육청,교육지원청,학교명,학교급,설립구분,학교특성,개교기념일,학교도로명 주소,전화번호,홈페이지 주소,24년 학생수,24년 1인당 기본적 교육활동비,24년 1인당 선택적 교육활동비,24년 1인당 교육비,23년 학생수,23년 1인당 기본적 교육활동비,23년 1인당 선택적 교육활동비,23년 1인당 교육비,22년 학생수,22년 1인당 기본적 교육활동비,22년 1인당 선택적 교육활동비,22년 1인당 교육비
강원특별자치도교육청,강원특별자치도교육청,원덕고등학교,고등학교,공립,일반고등학교,19641212.0,강원특별자치도 삼척시 원덕읍 삼척로 480,033-571-5203,http://wondeok.gwe.hs.kr/,25.0,3700548.4,6267821.2,9968369.6,25.0,3293062.8,6373256.8,9666319.6,30.0,2268582.0,7173296.0,9441878.0
강원특별자치도교육청,강원특별자치도교육청,원주고등학교,고등학교,공립,일반고등학교,19531015.0,강원도 원주시 치악로 1765,033-740-9000,http://wonjugo.gwe.hs.kr,972.0,1635719.403292181,856813.7242798354,2492533.1275720163,955.0,1314626.439790576,786109.6439790574,2100736.083769633,913.0,1284167.929901424,776103.8444687843,2060271.774370208
강원특별자치도교육청,강원특별자치도교육청,원주금융회계고등학교,고등학교,공립,특성화고등학교,19801126.0,강원도 원주시 부론면 부귀로 35,033-769-1700,http://wjfa.gwe.hs.kr,84.0,4022245.2380952374,3235241.071428572,7257486.30952381,98.0,3397290.9183673467,1348690.0,4745980.918367347,99.0,4214232.02020202,1773119.595959596,5987351.6161616165
강원특별자치도교육청,강원특별자치도교육청,원주삼육고등학교,고등학교,사립,일반고등학교,19640124.0,강원도 원주시 북원로 1996,033-731-6891,http://wonju36.gwe.hs.kr/,341.0,1588420.9384164223,75360.46920821114,1663781.4076246335,332.0,1434512.280120482,378038.6746987952,1812550.9548192767,325.0,1457494.8,239002.89230769227,1696497.6923076925
강원특별자치도교육청,강원특별자치도교육청,원주여자고등학교,고등학교,공립,일반고등학교,19450921.0,강원도 원주시 배울로 227,033-738-6000,http://wonju-g.gwe.hs.kr,938.0,1102919.6268656717,192692.867803838,1295612.4946695096,937.0,960804.6851654216,178725.00533617928,1139529.690501601,899.0,817281.5461624027,275913.0033370412,1093194.549499444
강원특별자치도교육청,강원특별자치도교육청,원통고등학교,고등학교,공립,일반고등학교,19740105.0,강원특별자치도 인제군 북면 원통로 285,033-460-8850,http://wontong.gwe.hs.kr,199.0,867434.8743718592,1037573.0150753768,1905007.889447236,201.0,1107409.054726368,1024673.6815920398,2132082.736318408,208.0,891701.923076923,831896.7307692308,1723598.653846154
강원특별자치도교육청,강원특별자치도교육청,유봉여자고등학교,고등학교,사립,일반고등학교,19691021.0,강원특별자치도 춘천시 봉의산길22번길 28,033-255-6011,http://yubong.gwe.hs.kr,709.0,814617.8984485191,804904.1889985894,1619522.0874471087,695.0,593199.7035971225,787276.7151079137,1380476.418705036,700.0,477695.34285714285,404861.32571428566,882556.6685714286
강원특별자치도교육청,강원특별자치도교육청,육민관고등학교,고등학교,사립,일반고등학교,19460315.0,강원특별자치도 원주시 흥업면 북원로 1800,033-763-8874,http://ymk.gwe.hs.kr,884.0,998403.2239819006,118320.98416289593,1116724.2081447963,851.0,951845.2878965923,119581.3160987074,1071426.6039952997,830.0,991031.6506024096,60462.65060240964,1051494.3012048192
강원특별자치도교육청,강원특별자치도교육청,인제고등학교,고등학교,공립,일반고등학교,19550525.0,강원도 인제군 인제읍 인제로249번길 22,033-460-0300,http://injego.gwe.hs.kr,193.0,1950529.2227979277,256721.08808290155,2207250.3108808286,168.0,2193061.4285714286,88406.48809523809,2281467.9166666665,164.0,806160.6707317074,500149.39024390245,1306310.0609756098
강원특별자치도교육청,강원특별자치도교육청,임계고등학교,고등학교,공립,일반고등학교,19691128.0,강원도 정선군 임계면 백두대간로 1313,033-562-6221,http://imgye.gwe.hs.kr,29.0,4315880.0,262901.3793103448,4578781.379310344,22.0,7301649.227272727,1208568.181818182,8510217.40909091,18.0,3960590.555555556,844406.6666666665,4804997.222222222
강원특별자치도교육청,강원특별자치도교육청,장성여자고등학교,고등학교,공립,일반고등학교,19700305.0,강원특별자치도 태백시 일광마을길 8-12,033-580-5074,http://jangsung.gwe.hs.kr,323.0,1599385.20123839,156790.52631578947,1756175.7275541795,311.0,1467569.0996784566,81145.01607717041,1548714.1157556267,312.0,1237014.0384615385,99964.48717948717,1336978.5256410255
강원특별자치도교육청,강원특별자치도교육청,전인고등학교,고등학교,사립,특성화고등학교,20050301.0,강원도 춘천시 동산면 새술막길 630,033-262-3450,http://jeonin.gwe.hs.kr,97.0,1092447.8350515463,5483628.4639175255,6576076.298969072,85.0,1299459.6,3850540.729411765,5150000.329411765,69.0,1828470.4347826089,3558173.333333333,5386643.768115942
강원특별자치도교육청,강원특별자치도교육청,정선고등학교,고등학교,공립,일반고등학교,19511025.0,강원특별자치도 정선군 정선읍 봉양4길 15,033-562-0931,http://jeongseon.gwe.hs.kr/,247.0,1191370.16194332,528497.8137651822,1719867.975708502,263.0,878820.8365019012,370041.6730038023,1248862.5095057036,259.0,1140062.2007722007,546375.2123552123,1686437.413127413
강원특별자치도교육청,강원특별자치도교육청,정선정보공업고등학교,고등학교,공립,특성화고등학교,19511025.0,강원특별자치도 정선군 정선읍 용담샛길 2,033-560-9400,http://jsv.gwe.hs.kr,113.0,2372615.132743363,3143406.725663717,5516021.85840708,105.0,3675623.523809524,1808116.5714285716,5483740.095238095,109.0,3475178.4403669727,1991943.9449541285,5467122.385321101
강원특별자치도교육청,강원특별자치도교육청,주문진고등학교,고등학교,공립,일반고등학교,19871117.0,강원특별자치도 강릉시 주문진읍 학교길 28,033-660-7000,http://jugo.gwe.hs.kr,220.0,1965367.5,381382.5454545455,2346750.0454545454,207.0,1623702.657004831,600871.304347826,2224573.9613526566,210.0,1125205.5238095238,445497.38095238095,1570702.9047619049
강원특별자치도교육청,강원특별자치도교육청,주천고등학교,고등학교,공립,일반고등학교,19450916.0,강원특별자치도 영월군 주천면 주천로89번길 41,033-370-6000,http://jucheon.gwe.hs.kr,84.0,2183634.1666666665,4851007.738095238,7034641.904761905,92.0,1717719.1304347827,4217061.413043479,5934780.543478262,85.0,1863604.0,4287893.294117647,6151497.294117647
강원특별자치도교육청,강원특별자치도교육청,진광고등학교,고등학교,사립,일반고등학교,19730302.0,강원도 원주시 진광길 50,033-742-2969,http://jinkwang.gwe.hs.kr/,876.0,1013676.6244292236,408369.0525114155,1422045.6769406393,858.0,761455.0233100234,356735.0233100233,1118190.0466200467,827.0,375740.4594921402,412655.6106408706,788396.0701330109
강원특별자치도교육청,강원특별자치도교육청,진부고등학교,고등학교,공립,일반고등학교,19680301.0,강원특별자치도 평창군 진부면 솔천길 69,033-335-7501,http://jinbu.gwe.hs.kr,160.0,1490355.6875,1041297.6875,2531653.375,147.0,1487717.142857143,1930054.2176870748,3417771.3605442178,150.0,1359213.2666666666,1454840.5333333334,2814053.8
강원특별자치도교육청,강원특별자치도교육청,철암고등학교,고등학교,공립,일반고등학교,19740105.0,강원도 태백시 상철암길 10-32,033-580-9100,http://cholamgagiohs.gwe.hs.kr/main.do,53.0,2852003.0188679243,2427509.056603773,5279512.075471697,44.0,2236064.3181818184,3879334.3181818174,6115398.636363637,41.0,2015969.2682926827,2211669.024390244,4227638.292682927
강원특별자치도교육청,강원특별자치도교육청,철원고등학교,고등학교,공립,일반고등학교,19641212.0,강원특별자치도 철원군 철원읍 금학로251번안길 12,033-455-6323,http://cheorwon.gwe.hs.kr,225.0,1004104.1333333332,1098374.7555555557,2102478.888888889,222.0,894451.981981982,1009280.0,1903731.981981982,223.0,1382890.0,663805.7847533632,2046695.784753363
강원특별자치도교육청,강원특별자치도교육청,철원여자고등학교,고등학교,공립,일반고등학교,19791120.0,강원특별자치도 철원군 동송읍 이평로123번길 40,033-450-3628,http://cwg.gwe.hs.kr,228.0,1225482.894736842,680695.2631578947,1906178.1578947369,231.0,1157712.4242424243,745006.147186147,1902718.5714285716,228.0,1097433.8157894737,529893.552631579,1627327.3684210526
강원특별자치도교육청,강원특별자치도교육청,춘천고등학교,고등학교,공립,일반고등학교,19240425.0,강원도 춘천시 중앙로68번길 37,033-240-2100,chunchon.gwe.hs.kr,806.0,1138785.5459057072,891271.811414392,2030057.3573200991,795.0,925605.1194968552,423794.9433962264,1349400.0628930817,769.0,912303.9531859555,218095.955786736,1130399.9089726915
강원특별자치도교육청,강원특별자치도교육청,춘천기계공업고등학교,고등학교,공립,특성화고등학교,19700113.0,강원특별자치도 춘천시 후석로462번길 53,033-258-8600,ccm.gwe.hs.kr,683.0,1630947.467057101,2738719.1947291363,4369666.661786238,751.0,1990799.880159787,1745009.2663115845,3735809.1464713714,817.0,2342172.019583843,2102461.921664627,4444633.94124847
강원특별자치도교육청,강원특별자치도교육청,춘천여자고등학교,고등학교,공립,일반고등학교,19340410.0,강원특별자치도 춘천시 동면 만천양지길 95,033-253-5292,http://ccg.gwe.hs.kr,813.0,855012.3616236163,624974.6740467405,1479987.0356703568,815.0,816655.9877300614,374439.14110429445,1191095.128834356,792.0,1036502.8282828284,287548.1818181818,1324051.01010101
강원특별자치도교육청,강원특별자치도교육청,춘천한샘고등학교,고등학교,공립,특성화고등학교,19750430.0,강원특별자치도 춘천시 신북읍 신샘밭로 363-12,033-248-8700,http://hansaem.gwe.hs.kr,381.0,2946265.8267716537,1081206.0367454067,4027471.863517061,385.0,2283126.987012987,1047293.6623376624,3330420.6493506487,438.0,2422102.7397260275,1343121.7123287672,3765224.4520547944
강원특별자치도교육청,강원특별자치도교육청,치악고등학교,고등학교,공립,일반고등학교,20050415.0,강원도 원주시 치악고교길 16,033-737-6000,http://chiak.gwe.hs.kr,899.0,695790.9121245829,901968.042269188,1597758.954393771,875.0,546164.96,511580.9485714286,1057745.9085714286,852.0,607103.720657277,425033.35680751177,1032137.0774647888
강원특별자치도교육청,강원특별자치도교육청,팔렬고등학교,고등학교,사립,특성화고등학교,20060301.0,강원도 홍천군 내촌면 동창로 207,033-435-6327,pallyeol.gwe.hs.kr,44.0,2665443.886363636,315136.36363636365,2980580.25,41.0,2949755.3658536584,393292.1951219512,3343047.56097561,43.0,2071525.8139534884,344210.4651162791,2415736.279069768
강원특별자치도교육청,강원특별자치도교육청,평창고등학교,고등학교,공립,일반고등학교,19461025.0,강원특별자치도 평창군 평창읍 노람들길 141,033-332-2832,kwpc.gwe.hs.kr,287.0,1120157.979094077,1577888.3275261323,2698046.306620209,271.0,1032636.8634686348,984669.1586715865,2017306.0221402207,264.0,1259504.621212121,985263.2954545454,2244767.9166666665
강원특별자치도교육청,강원특별자치도교육청,하장고등학교,고등학교,공립,일반고등학교,19851228.0,강원특별자치도 삼척시 하장면 백두대간로 2600,033-550-9540,http://hajang.gwe.hs.kr/,,,,,,,,,,,,
강원특별자치도교육청,강원특별자치도교육청,한국국방과학고등학교,고등학교,공립,특성화고등학교,19681203.0,강원특별자치도 철원군 서면 와수1로 72,033-458-4223,http://k-defense.gwe.hs.kr ,98.0,2904906.326530612,7983341.326530611,10888247.653061224,107.0,3499126.925233645,3603848.878504673,7102975.803738318,114.0,5425013.02631579,3585657.8947368423,9010670.921052633
강원특별자치도교육청,강원특별자치도교육청,한국소방마이스터고등학교,고등학교,공립,특수목적고등학교,19460301.0,강원특별자치도 영월군 영월읍 영모전길 108,033-373-2765,fire-meister.gwe.hs.kr,191.0,3256111.8324607327,2178362.0942408377,5434473.926701571,203.0,2456805.0246305414,2678966.6009852216,5135771.625615764,234.0,2427934.7863247865,3147347.1794871795,5575281.965811966
강원특별자치도교육청,강원특별자치도교육청,한국에너지마이스터고등학교,고등학교,공립,특수목적고등학교,19560228.0,강원도 삼척시 근덕면 삼척로 3700,033-570-1212,http://energy.gwe.hs.kr,182.0,11554098.791208792,2371351.208791209,13925450.0,169.0,7769765.857988165,18491432.01183432,26261197.869822487,183.0,7106210.218579235,2440590.7650273223,9546800.983606556
강원특별자치도교육청,강원특별자치도교육청,한국의료마이스터고등학교,고등학교,공립,특수목적고등학교,19691122.0,강원특별자치도 원주시 문막읍 원문로 1756,033-730-8110,http://koreamedi.gwe.hs.kr,275.0,6531995.669090909,2961186.7890909086,9493182.458181815,304.0,6623403.483552632,648019.5394736842,7271423.023026316,321.0,7694270.984423676,1482999.4080996886,9177270.392523363
강원특별자치도교육청,강원특별자치도교육청,한국항공고등학교,고등학교,공립,특성화고등학교,19510831.0,강원특별자치도 태백시 평화길 8-24,"033-580-5912,5810",kahs.gwe.hs.kr,110.0,3948315.636363636,27923238.90909091,31871554.545454547,117.0,4899370.598290598,35018371.28205128,39917741.88034188,159.0,3266842.7672955976,15208016.477987422,18474859.245283015
강원특별자치도교육청,강원특별자치도교육청,함백고등학교,고등학교,공립,일반고등학교,19660420.0,강원특별자치도 정선군 신동읍 함백로 376,033-370-0144,http://hambaek.gwe.hs.kr,83.0,2609344.698795181,3955164.4578313255,6564509.156626506,76.0,1486428.6842105263,5314854.342105263,6801283.02631579,74.0,1286563.2432432433,2932649.2702702703,4219212.513513514
강원특별자치도교육청,강원특별자치도교육청,함백여자고등학교,고등학교,공립,일반고등학교,19800411.0,강원특별자치도 정선군 신동읍 함백로 376,033-378-0022,http://www.hambakgirls.hs.kr,,,,,,,,,,,,
강원특별자치도교육청,강원특별자치도교육청,현천고등학교,고등학교,공립,특성화고등학교,20150301.0,강원도 횡성군 둔내면 경강로 4119,033-900-3300,http://hchs.gwe.hs.kr,103.0,2345905.72815534,1757748.0582524273,4103653.7864077673,133.0,1467039.3984962406,837552.030075188,2304591.4285714286,125.0,1789256.0,1001029.52,2790285.52
강원특별자치도교육청,강원특별자치도교육청,홍천고등학교,고등학교,공립,일반고등학교,19721226.0,강원도 홍천군 홍천읍 석화로 109-10,033-439-3100,http://honggo.gwe.hs.kr,469.0,885804.2217484008,1360777.1002132196,2246581.3219616204,463.0,1139531.3606911446,2142003.0669546435,3281534.427645788,447.0,946917.0469798656,349086.08501118567,1296003.1319910514
강원특별자치도교육청,강원특별자치도교육청,홍천농업고등학교,고등학교,공립,특성화고등학교,19500401.0,강원특별자치도 홍천군 홍천읍 홍천로 678-15,033-439-3514,http://hongnong.gwe.hs.kr,187.0,5154830.106951872,5093877.2192513365,10248707.326203208,210.0,3296402.2380952374,4722263.380952381,8018665.619047618,213.0,2639712.1596244127,6421603.474178404,9061315.633802816
